M	tools/ui/src/lib/constants/model-id.ts
M	tools/ui/src/lib/constants/pwa.ts
M	tools/ui/src/lib/constants/recommended-mcp-servers.ts
M	tools/ui/src/lib/constants/routes.ts
M	tools/ui/src/lib/constants/sandbox.ts
M	tools/ui/src/lib/constants/settings-keys.ts
M	tools/ui/src/lib/constants/settings-registry.ts
M	tools/ui/src/lib/constants/storage.ts
M	tools/ui/src/lib/constants/ui.ts
M	tools/ui/src/lib/constants/url.ts
M	tools/ui/src/lib/enums/agentic.enums.ts
M	tools/ui/src/lib/enums/index.ts
M	tools/ui/src/lib/enums/tools.enums.ts
D	tools/ui/src/lib/hooks/use-mcp-recommendations.svelte.ts
A	tools/ui/src/lib/hooks/use-reasoning-menu.svelte.ts
D	tools/ui/src/lib/hooks/use-throttle.svelte.ts
M	tools/ui/src/lib/hooks/use-tools-panel.svelte.ts
M	tools/ui/src/lib/services/mcp.service.ts
M	tools/ui/src/lib/services/migration.service.ts
M	tools/ui/src/lib/services/sandbox.service.ts
M	tools/ui/src/lib/services/tools.service.ts
M	tools/ui/src/lib/stores/agentic.svelte.ts
M	tools/ui/src/lib/stores/chat.svelte.ts
M	tools/ui/src/lib/stores/conversations.svelte.ts
M	tools/ui/src/lib/stores/mcp-resources.svelte.ts
M	tools/ui/src/lib/stores/mcp.svelte.ts
M	tools/ui/src/lib/stores/models.svelte.ts
M	tools/ui/src/lib/stores/server.svelte.ts
M	tools/ui/src/lib/stores/tools.svelte.ts
M	tools/ui/src/lib/types/agentic.d.ts
M	tools/ui/src/lib/types/chat.d.ts
M	tools/ui/src/lib/types/mcp.d.ts
M	tools/ui/src/lib/types/settings.d.ts
M	tools/ui/src/lib/utils/agentic.ts
M	tools/ui/src/lib/utils/api-fetch.ts
M	tools/ui/src/lib/utils/api-headers.ts
M	tools/ui/src/lib/utils/api-key-validation.ts
M	tools/ui/src/lib/utils/code.ts
A	tools/ui/src/lib/utils/compute-line-diff.ts
M	tools/ui/src/lib/utils/formatters.ts
M	tools/ui/src/lib/utils/index.ts
M	tools/ui/src/lib/utils/mcp.ts
M	tools/ui/src/lib/utils/model-names.ts
A	tools/ui/src/lib/utils/parse-exec-shell-error.ts
A	tools/ui/src/lib/utils/parse-exec-shell-status.ts
A	tools/ui/src/lib/utils/parse-partial-json-args.ts
A	tools/ui/src/lib/utils/search-results.ts
A	tools/ui/src/lib/utils/sse.ts
M	tools/ui/src/lib/utils/text.ts
A	tools/ui/src/lib/utils/tool-call-meta.ts
M	tools/ui/src/lib/utils/url.ts
M	tools/ui/src/routes/+layout.svelte
D	tools/ui/static/loading.html
A	tools/ui/static/recommended-mcp/context7.png
A	tools/ui/static/recommended-mcp/exa.ico
A	tools/ui/static/recommended-mcp/github-dark.png
A	tools/ui/static/recommended-mcp/github-light.png
A	tools/ui/static/recommended-mcp/huggingface.ico
M	tools/ui/tests/unit/agentic-sections.test.ts
A	tools/ui/tests/unit/assistant-raw-output.test.ts
A	tools/ui/tests/unit/classify-tool-result.test.ts
A	tools/ui/tests/unit/code.test.ts
A	tools/ui/tests/unit/compute-line-diff.test.ts
A	tools/ui/tests/unit/mcp-default-overrides-merge.test.ts
A	tools/ui/tests/unit/mcp-override-fallback.test.ts
A	tools/ui/tests/unit/mcp-servers-default.test.ts
M	tools/ui/tests/unit/model-id-parser.test.ts
A	tools/ui/tests/unit/parse-exec-shell-status.test.ts
M	tools/ui/tests/unit/parse-mcp-server-settings.test.ts
A	tools/ui/tests/unit/partial-tool-call-cleanup.test.ts
M	tools/ui/tests/unit/pwa.spec.ts
D	tools/ui/tests/unit/recommended-mcp-servers.test.ts
A	tools/ui/tests/unit/search-results-fixture.test.ts
A	tools/ui/tests/unit/search-results.test.ts
A	tools/ui/tests/unit/sse.test.ts
A	tools/ui/tests/unit/tool-call-meta.test.ts
A	tools/ui/tests/unit/tool-calls.test.ts
M	vendor/cpp-httplib/CMakeLists.txt
M	vendor/cpp-httplib/httplib.cpp
M	vendor/cpp-httplib/httplib.h
